hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,country,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,Room Status,Guest Type
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Judith Mcdowell,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michelle Smith,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Sarah Wang,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Christine Brown,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Nicole Cohen,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Jeffrey Edwards,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tammy Robinson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tina Chambers,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Ashley Mitchell,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Anthony Tran,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Norman Fischer,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tara Sanders,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Austin Gordon,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Patricia Perez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Carolyn Underwood,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Adam Roman,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Bonnie Johnson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kelly Schwartz,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Rachael Lane,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Leah Fuller,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Eric Mendez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Christian Bonilla,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Philip Finley,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Dennis Patterson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Kim Paul,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Laura Davis,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Mrs. Emily Massey,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,James Wang,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Sandra Garcia,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Margaret Wells,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Richard Vega,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kristin Anderson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Megan Mata,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Christopher Martin,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michael Scott,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jessica Santos,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Alexandra Anderson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tabitha Nguyen,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Whitney Butler,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Edward Armstrong,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Douglas Mitchell,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Angela Salas,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Diane Johnston,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Patrick Myers,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Nicole Watkins,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,PRT,D,D,0,No Deposit,,153,0,Transient,95,0,0,Canceled,11/2/2016,Kelly Davenport,Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,PRT,A,A,0,No Deposit,7,,0,Transient,133.98,0,1,Canceled,10/26/2016,Henry Rivera,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,James Holland,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Suzanne Gonzalez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Angela Morales,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Allison Johnson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,John Gordon,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Brian Smith,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Donald Morales,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Tracie Contreras,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Crystal Jenkins,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michael Hill,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Amy Watts,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Peter Shaw,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Debbie Nolan,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jennifer Collins,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Rebecca Stevenson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Ashley Barton,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Melissa Diaz,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Carla Rivers,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kenneth Jordan,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jacob Reed,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,David Nixon,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Philip Perez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Charles Jones,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Robert Brown,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kelsey Perry,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,David Williams DDS,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,James Williams,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michelle Krause,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Janice Hernandez,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,PRT,E,E,0,Non Refund,,51,0,Transient-Party,106,0,0,Canceled,8/29/2016,Michael Villanueva,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Colleen Thompson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Lorraine Gillespie,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Leroy Kaiser,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kevin Gilmore,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jaclyn Taylor,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Barbara Morrison,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kevin Barnes,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jonathan King,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,William Ramos,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Adrienne Clarke,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Maria Kim,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Lisa Ryan,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Christopher Davis,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Gerald Barber,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Elizabeth Dillon,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Mary Sanchez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Alan Lee,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kimberly Davis,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Peter Murphy,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Andrea Allen,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Emily Clark,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Devin Peterson,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Matthew Bullock Jr.,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Thomas Logan,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Cynthia Roach,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Michael Howard,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Anthony George,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Erika Mendez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Mark Garcia,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Randy Smith,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Paul Fletcher,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Jessica Rodriguez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Rita Bowman,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Daniel Lee,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Terri Brown,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Austin Murphy,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Sean Rose,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Traci Morrow,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Kelly Walker,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Robert Berry,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jeff Moore,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Juan Thomas,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Sarah Holt,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,David Phillips,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Jared Colon,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,April Davis,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,ESP,A,A,0,No Deposit,195,,0,Transient,161.1,0,0,Canceled,10/7/2016,Anthony Miller,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,James Evans,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,,,0,Transient,100,0,0,Canceled,4/4/2016,Courtney Hernandez,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Kimberly Bush,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Luis Coffey,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Lisa Curtis,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,9/26/2016,Matthew Higgins,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,No Deposit,14,,0,Transient,189,0,1,Canceled,9/1/2016,Courtney Terry,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,FIN,A,A,0,No Deposit,195,,0,Transient,152.2,0,0,Canceled,10/7/2016,James Mercado,Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,PRT,A,D,1,No Deposit,,153,0,Transient,79,0,0,No-Show,11/7/2016,Penny Singh,Un-Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,173,0,1,Canceled,11/1/2016,Tracy Willis,Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,PRT,A,A,0,No Deposit,7,,0,Transient,136.06,0,1,Canceled,10/24/2016,Darryl Hughes,Desired Room,Family
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,148,0,0,Canceled,9/29/2016,Kristin Turner,Desired Room,Couples
City Hotel,1,2016,November,7,2,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,147.6,0,0,Canceled,10/6/2016,Laura Bush,Desired Room,Couples
City Hotel,1,2016,November,7,1,0,0,USA,E,E,2,No Deposit,195,,0,Transient,220,0,2,No-Show,11/7/2016,Jennifer Morgan,Desired Room,Family
City Hotel,1,2016,November,7,1,0,0,AGO,A,A,0,No Deposit,9,,0,Transient,156.92,0,0,Canceled,10/28/2016,Antonio Gonzales,Desired Room,Family
City Hotel,1,2016,November,8,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,143.28,0,0,Canceled,10/10/2016,David Collins,Desired Room,Family
City Hotel,1,2016,November,8,2,0,0,PRT,A,A,0,No Deposit,85,,0,Transient,59.5,0,0,No-Show,11/8/2016,Travis Saunders,Desired Room,Couples
City Hotel,1,2016,November,8,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,143.28,0,0,Canceled,10/10/2016,Michael Collins,Desired Room,Family
City Hotel,1,2016,November,8,1,0,0,USA,E,E,0,No Deposit,195,,0,Transient,216,0,1,Canceled,8/1/2016,Bobby Wilson,Desired Room,Family
City Hotel,1,2016,November,8,2,0,0,PRT,A,A,2,No Deposit,7,,0,Transient,131.52,0,0,Canceled,7/9/2016,Christina Bradley,Desired Room,Couples
City Hotel,1,2016,November,9,2,0,0,PRT,A,A,0,No Deposit,,85,0,Transient,170,0,0,Canceled,10/26/2016,Patrick Williams,Desired Room,Couples
City Hotel,1,2016,November,9,2,0,0,BEL,A,A,0,No Deposit,,,0,Transient,201,0,2,Canceled,11/4/2016,Joshua Jones,Desired Room,Couples
City Hotel,1,2016,November,9,1,0,0,PRT,D,A,0,No Deposit,,107,0,Transient-Party,103,0,0,Canceled,11/7/2016,Mary Ayala,Un-Desired Room,Family
City Hotel,1,2016,November,9,1,0,0,CHN,A,A,0,No Deposit,9,,0,Transient,145.69,0,0,Canceled,10/16/2016,Judith Lee,Desired Room,Family
City Hotel,1,2016,November,9,2,0,0,CHN,A,A,0,No Deposit,9,,0,Transient,145.69,0,0,Canceled,10/14/2016,Paul Parker,Desired Room,Couples
City Hotel,1,2016,November,9,1,0,0,CHN,A,A,0,No Deposit,9,,0,Transient,125.99,0,1,Canceled,10/16/2016,Joshua Smith,Desired Room,Family
City Hotel,1,2016,November,9,2,0,0,CHN,A,A,0,No Deposit,9,,0,Transient,127.37,0,1,Canceled,10/16/2016,Robert Meyer,Desired Room,Couples
City Hotel,1,2016,November,9,2,0,0,FRA,A,A,0,No Deposit,155,,0,Transient,176.67,0,2,Canceled,10/6/2016,Angela Howard,Desired Room,Couples
City Hotel,1,2016,November,9,2,0,0,USA,E,E,0,No Deposit,14,,0,Transient,178.75,0,0,Canceled,10/24/2016,Kimberly Ortiz,Desired Room,Couples
City Hotel,1,2016,November,9,2,2,0,PRT,F,F,0,No Deposit,7,,0,Transient,212.72,0,0,Canceled,11/4/2016,Jennifer Lee,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,120,0,0,Canceled,11/2/2016,Christian Stewart,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,D,D,0,No Deposit,,153,0,Transient-Party,95,0,0,Canceled,11/9/2016,Steven Doyle,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,120,0,0,Canceled,11/2/2016,Jay Ryan,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,77,,0,Transient-Party,99,0,0,Canceled,10/28/2016,Cynthia Smith,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,120,0,0,Canceled,11/2/2016,Melissa Mckee,Desired Room,Family
City Hotel,1,2016,November,10,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient,140,0,0,Canceled,11/9/2016,Renee Collins,Desired Room,Couples
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,51.4,0,0,Canceled,10/21/2015,Jacob Farrell,Desired Room,Family
City Hotel,1,2016,November,10,2,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,140,0,1,Canceled,11/1/2016,Elizabeth Costa,Desired Room,Couples
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,51.4,0,0,Canceled,10/21/2015,Katrina Martin,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,120,0,0,Canceled,11/2/2016,Norman Jackson,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,ITA,A,A,0,No Deposit,9,,0,Transient,161.1,0,1,No-Show,11/10/2016,Francisco Harris,Desired Room,Family
City Hotel,1,2016,November,10,1,0,0,PRT,A,A,0,No Deposit,83,,0,Transient,120,0,0,Canceled,11/2/2016,David Boyer,Desired Room,Family
City Hotel,1,2016,November,10,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,10/21/2015,Michael Duarte,Desired Room,Couples
City Hotel,1,2016,November,10,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,10/21/2015,John Garrett,Desired Room,Couples
City Hotel,1,2016,November,10,2,0,0,PRT,A,A,0,Non Refund,1,,0,Transient,62.8,0,0,Canceled,10/21/2015,Jordan Smith,Desired Room,Couples
